layer,metric,attack,rho,pval,n,family,q_per_attack,q_per_family,q_global,sig_per_attack,sig_per_family,sig_global
7,AUSS_Cos2,MIA_MinK,-0.0455,0.8944,11,auss,0.9822,0.9762,0.9907,,,
7,AUSS_Cos2,MIA_Ref,-0.3636,0.2716,11,auss,0.9785,0.9390,0.7465,,,
7,AUSS_Cos2,MIA_Hidden,-0.1455,0.6696,11,auss,0.9958,0.9939,0.9786,,,
7,AUSS_Cos2,SPV_MIA,0.5114,0.1078,11,auss,0.1685,0.1531,0.4510,,,
7,AUSS_Jac,Steering,0.0357,0.8994,15,auss,0.9873,0.9577,0.9907,,,
7,AUSS_Jac,ICL,-0.3384,0.2173,15,auss,0.2779,0.2332,0.6755,,,
7,AUSS_Jac,GCG,0.1783,0.5249,15,auss,0.9451,0.9546,0.9418,,,
7,AUSS_Jac,MIA,-0.0250,0.9295,15,auss,0.9988,1.0000,0.9907,,,
7,AUSS_Jac,MIA_MinK,-0.2182,0.5192,11,auss,0.9822,0.9762,0.9373,,,
7,AUSS_Jac,MIA_Ref,0.0091,0.9788,11,auss,1.0000,0.9863,0.9952,,,
7,AUSS_Jac,MIA_Hidden,0.2545,0.4500,11,auss,0.9958,0.9939,0.9101,,,
7,AUSS_Jac,SPV_MIA,-0.1461,0.6681,11,auss,0.7201,0.7229,0.9786,,,
7,Batch_Cov_Trace,Steering,0.0857,0.7613,15,auss,0.9873,0.9577,0.9786,,,
7,Batch_Cov_Trace,ICL,-0.6032,0.0173,15,auss,0.0400,0.0264,0.1557,*,*,
7,Batch_Cov_Trace,GCG,0.0235,0.9337,15,auss,0.9762,0.9705,0.9907,,,
7,Batch_Cov_Trace,MIA,0.0179,0.9496,15,auss,0.9988,1.0000,0.9916,,,
7,Batch_Cov_Trace,MIA_MinK,-0.0455,0.8944,11,auss,0.9822,0.9762,0.9907,,,
7,Batch_Cov_Trace,MIA_Ref,-0.3636,0.2716,11,auss,0.9785,0.9390,0.7465,,,
7,Batch_Cov_Trace,MIA_Hidden,-0.1455,0.6696,11,auss,0.9958,0.9939,0.9786,,,
7,Batch_Cov_Trace,SPV_MIA,0.5114,0.1078,11,auss,0.1685,0.1531,0.4510,,,
7,Batch_Cov_TopEig,Steering,0.0679,0.8101,15,auss,0.9873,0.9577,0.9786,,,
7,Batch_Cov_TopEig,ICL,-0.6326,0.0114,15,auss,0.0327,0.0204,0.1325,*,*,
7,Batch_Cov_TopEig,GCG,-0.0921,0.7441,15,auss,0.9451,0.9546,0.9786,,,
7,Batch_Cov_TopEig,MIA,-0.1464,0.6025,15,auss,0.9988,1.0000,0.9731,,,
7,Batch_Cov_TopEig,MIA_MinK,-0.0818,0.8110,11,auss,0.9822,0.9762,0.9786,,,
7,Batch_Cov_TopEig,MIA_Ref,-0.4091,0.2115,11,auss,0.9785,0.9390,0.6688,,,
7,Batch_Cov_TopEig,MIA_Hidden,-0.2182,0.5192,11,auss,0.9958,0.9939,0.9373,,,
7,Batch_Cov_TopEig,SPV_MIA,0.4658,0.1488,11,auss,0.2073,0.1810,0.5404,,,
7,Reg_S_alpha_2,Steering,0.2747,0.3637,13,entropy,0.9873,0.9858,0.8399,,,
7,Reg_S_alpha_2,ICL,-0.4430,0.1295,13,entropy,0.1813,0.2441,0.4994,,,
7,Reg_S_alpha_2,GCG,-0.0702,0.8198,13,entropy,0.9451,0.9249,0.9786,,,
7,Reg_S_alpha_2,MIA,0.2857,0.3440,13,entropy,0.9988,0.7292,0.8237,,,
7,Reg_S_alpha_2,MIA_MinK,-0.3333,0.3807,9,entropy,0.9822,0.9120,0.8545,,,
7,Reg_S_alpha_2,MIA_Ref,0.0000,1.0000,9,entropy,1.0000,1.0000,1.0000,,,
7,Reg_S_alpha_2,MIA_Hidden,0.6000,0.0876,9,entropy,0.6972,0.4131,0.3993,,,
7,Reg_S_alpha_2,SPV_MIA,0.3167,0.4064,9,entropy,0.5013,0.5647,0.8709,,,
7,Reg_MeanCos,Steering,-0.2088,0.4936,13,entropy,0.9873,0.9858,0.9350,,,
7,Reg_MeanCos,ICL,0.4684,0.1064,13,entropy,0.1583,0.2128,0.4510,,,
7,Reg_MeanCos,GCG,0.0000,1.0000,13,entropy,1.0000,1.0000,1.0000,,,
7,Reg_MeanCos,MIA,-0.4451,0.1275,13,entropy,0.9988,0.7011,0.4924,,,
7,Reg_MeanCos,MIA_MinK,0.1333,0.7324,9,entropy,0.9822,0.9120,0.9786,,,
7,Reg_MeanCos,MIA_Ref,-0.0833,0.8312,9,entropy,0.9821,0.9885,0.9786,,,
7,Reg_MeanCos,MIA_Hidden,-0.2000,0.6059,9,entropy,0.9958,0.9847,0.9731,,,
7,Reg_MeanCos,SPV_MIA,-0.7500,0.0199,9,entropy,0.0560,0.0450,0.1709,,*,
7,Reg_MeanL2,Steering,-0.3462,0.2466,13,entropy,0.9873,0.9858,0.7270,,,
7,Reg_MeanL2,ICL,0.2540,0.4024,13,entropy,0.4732,0.5366,0.8709,,,
7,Reg_MeanL2,GCG,-0.1212,0.6932,13,entropy,0.9451,0.8674,0.9786,,,
7,Reg_MeanL2,MIA,-0.0275,0.9290,13,entropy,0.9988,0.9618,0.9907,,,
7,Reg_MeanL2,MIA_MinK,0.6667,0.0499,9,entropy,0.6582,0.4876,0.2877,,,
7,Reg_MeanL2,MIA_Ref,0.3167,0.4064,9,entropy,0.9785,0.9794,0.8709,,,
7,Reg_MeanL2,MIA_Hidden,-0.5333,0.1392,9,entropy,0.8354,0.4901,0.5195,,,
7,Reg_MeanL2,SPV_MIA,0.4167,0.2646,9,entropy,0.3441,0.3902,0.7422,,,
7,AnonDiff_S_alpha_2,Steering,0.1209,0.6940,13,entropy,0.9873,0.9858,0.9786,,,
7,AnonDiff_S_alpha_2,ICL,-0.6236,0.0228,13,entropy,0.0464,0.0870,0.1848,*,,
7,AnonDiff_S_alpha_2,GCG,-0.2233,0.4634,13,entropy,0.9129,0.8155,0.9194,,,
7,AnonDiff_S_alpha_2,MIA,0.2637,0.3839,13,entropy,0.9988,0.7292,0.8563,,,
7,AnonDiff_S_alpha_2,MIA_MinK,-0.1500,0.7001,9,entropy,0.9822,0.9120,0.9786,,,
7,AnonDiff_S_alpha_2,MIA_Ref,-0.2833,0.4600,9,entropy,0.9785,0.9794,0.9136,,,
7,AnonDiff_S_alpha_2,MIA_Hidden,0.1833,0.6368,9,entropy,0.9958,0.9847,0.9786,,,
7,AnonDiff_S_alpha_2,SPV_MIA,0.7333,0.0246,9,entropy,0.0642,0.0527,0.1893,,,
7,AnonDiff_MeanCos,Steering,0.1154,0.7074,13,entropy,0.9873,0.9858,0.9786,,,
7,AnonDiff_MeanCos,ICL,0.6265,0.0220,13,entropy,0.0453,0.0865,0.1807,*,,
7,AnonDiff_MeanCos,GCG,0.4530,0.1201,13,entropy,0.3666,0.2963,0.4768,,,
7,AnonDiff_MeanCos,MIA,-0.0879,0.7752,13,entropy,0.9988,0.9219,0.9786,,,
7,AnonDiff_MeanCos,MIA_MinK,-0.2833,0.4600,9,entropy,0.9822,0.9120,0.9136,,,
7,AnonDiff_MeanCos,MIA_Ref,0.3333,0.3807,9,entropy,0.9785,0.9794,0.8545,,,
7,AnonDiff_MeanCos,MIA_Hidden,0.0167,0.9661,9,entropy,0.9958,0.9847,0.9916,,,
7,AnonDiff_MeanCos,SPV_MIA,-0.6500,0.0581,9,entropy,0.1041,0.1050,0.3105,,,
7,AnonDiff_MeanL2,Steering,-0.1154,0.7074,13,entropy,0.9873,0.9858,0.9786,,,
7,AnonDiff_MeanL2,ICL,0.3810,0.1991,13,entropy,0.2589,0.3264,0.6443,,,
7,AnonDiff_MeanL2,GCG,0.1467,0.6324,13,entropy,0.9451,0.8674,0.9786,,,
7,AnonDiff_MeanL2,MIA,-0.3571,0.2309,13,entropy,0.9988,0.7011,0.6972,,,
7,AnonDiff_MeanL2,MIA_MinK,0.4500,0.2242,9,entropy,0.9822,0.9120,0.6833,,,
7,AnonDiff_MeanL2,MIA_Ref,-0.1333,0.7324,9,entropy,0.9821,0.9885,0.9786,,,
7,AnonDiff_MeanL2,MIA_Hidden,-0.6667,0.0499,9,entropy,0.6422,0.3761,0.2877,,,
7,AnonDiff_MeanL2,SPV_MIA,-0.1833,0.6368,9,entropy,0.7064,0.7154,0.9786,,,
7,NormAnonDiff_S_alpha_2,Steering,0.0769,0.8028,13,entropy,0.9873,0.9858,0.9786,,,
7,NormAnonDiff_S_alpha_2,ICL,-0.6011,0.0298,13,entropy,0.0562,0.0937,0.2128,,,
7,NormAnonDiff_S_alpha_2,GCG,-0.2616,0.3880,13,entropy,0.7941,0.7265,0.8603,,,
7,NormAnonDiff_S_alpha_2,MIA,0.2473,0.4154,13,entropy,0.9988,0.7410,0.8797,,,
7,NormAnonDiff_S_alpha_2,MIA_MinK,-0.1000,0.7980,9,entropy,0.9822,0.9120,0.9786,,,
7,NormAnonDiff_S_alpha_2,MIA_Ref,-0.3000,0.4328,9,entropy,0.9785,0.9794,0.8883,,,
7,NormAnonDiff_S_alpha_2,MIA_Hidden,0.2000,0.6059,9,entropy,0.9958,0.9847,0.9731,,,
7,NormAnonDiff_S_alpha_2,SPV_MIA,0.6667,0.0499,9,entropy,0.0980,0.0954,0.2877,,,
7,NormAnonDiff_MeanCos,Steering,0.1154,0.7074,13,entropy,0.9873,0.9858,0.9786,,,
7,NormAnonDiff_MeanCos,ICL,0.6265,0.0220,13,entropy,0.0453,0.0865,0.1807,*,,
7,NormAnonDiff_MeanCos,GCG,0.4530,0.1201,13,entropy,0.3666,0.2963,0.4768,,,
7,NormAnonDiff_MeanCos,MIA,-0.0879,0.7752,13,entropy,0.9988,0.9219,0.9786,,,
7,NormAnonDiff_MeanCos,MIA_MinK,-0.2833,0.4600,9,entropy,0.9822,0.9120,0.9136,,,
7,NormAnonDiff_MeanCos,MIA_Ref,0.3333,0.3807,9,entropy,0.9785,0.9794,0.8545,,,
7,NormAnonDiff_MeanCos,MIA_Hidden,0.0167,0.9661,9,entropy,0.9958,0.9847,0.9916,,,
7,NormAnonDiff_MeanCos,SPV_MIA,-0.6500,0.0581,9,entropy,0.1041,0.1050,0.3105,,,
8,Centroid_Norm,Steering,-0.0679,0.8101,15,auss,0.9873,0.9577,0.9786,,,
8,Centroid_Norm,ICL,0.6216,0.0134,15,auss,0.0342,0.0217,0.1368,*,*,
8,Centroid_Norm,GCG,0.0000,1.0000,15,auss,1.0000,1.0000,1.0000,,,
8,Centroid_Norm,MIA,-0.0429,0.8795,15,auss,0.9988,1.0000,0.9907,,,
8,Centroid_Norm,MIA_MinK,0.0273,0.9366,11,auss,0.9822,0.9762,0.9907,,,
8,Centroid_Norm,MIA_Ref,0.3909,0.2345,11,auss,0.9785,0.9390,0.7036,,,
8,Centroid_Norm,MIA_Hidden,0.1636,0.6307,11,auss,0.9958,0.9939,0.9786,,,
8,Centroid_Norm,SPV_MIA,-0.6119,0.0454,11,auss,0.0975,0.0970,0.2809,,,
8,Global_Coherence,Steering,-0.0679,0.8101,15,auss,0.9873,0.9577,0.9786,,,
8,Global_Coherence,ICL,0.6216,0.0134,15,auss,0.0342,0.0217,0.1368,*,*,
8,Global_Coherence,GCG,0.0000,1.0000,15,auss,1.0000,1.0000,1.0000,,,
8,Global_Coherence,MIA,-0.0429,0.8795,15,auss,0.9988,1.0000,0.9907,,,
8,Global_Coherence,MIA_MinK,0.0273,0.9366,11,auss,0.9822,0.9762,0.9907,,,
8,Global_Coherence,MIA_Ref,0.3909,0.2345,11,auss,0.9785,0.9390,0.7036,,,
8,Global_Coherence,MIA_Hidden,0.1636,0.6307,11,auss,0.9958,0.9939,0.9786,,,
8,Global_Coherence,SPV_MIA,-0.6119,0.0454,11,auss,0.0975,0.0970,0.2809,,,
8,Batch_SecondMoment_TopEig,Steering,-0.0857,0.7613,15,auss,0.9873,0.9577,0.9786,,,
8,Batch_SecondMoment_TopEig,ICL,0.5775,0.0242,15,auss,0.0489,0.0334,0.1893,*,*,
8,Batch_SecondMoment_TopEig,GCG,-0.0235,0.9337,15,auss,0.9762,0.9705,0.9907,,,
8,Batch_SecondMoment_TopEig,MIA,-0.0250,0.9295,15,auss,0.9988,1.0000,0.9907,,,
8,Batch_SecondMoment_TopEig,MIA_MinK,0.0273,0.9366,11,auss,0.9822,0.9762,0.9907,,,
8,Batch_SecondMoment_TopEig,MIA_Ref,0.3909,0.2345,11,auss,0.9785,0.9390,0.7036,,,
8,Batch_SecondMoment_TopEig,MIA_Hidden,0.1636,0.6307,11,auss,0.9958,0.9939,0.9786,,,
8,Batch_SecondMoment_TopEig,SPV_MIA,-0.6119,0.0454,11,auss,0.0975,0.0970,0.2809,,,
8,AUSS_L2,Steering,0.0679,0.8101,15,auss,0.9873,0.9577,0.9786,,,
8,AUSS_L2,ICL,-0.6216,0.0134,15,auss,0.0342,0.0217,0.1368,*,*,
8,AUSS_L2,GCG,0.0000,1.0000,15,auss,1.0000,1.0000,1.0000,,,
8,AUSS_L2,MIA,0.0429,0.8795,15,auss,0.9988,1.0000,0.9907,,,
8,AUSS_L2,MIA_MinK,-0.0273,0.9366,11,auss,0.9822,0.9762,0.9907,,,
8,AUSS_L2,MIA_Ref,-0.3909,0.2345,11,auss,0.9785,0.9390,0.7036,,,
8,AUSS_L2,MIA_Hidden,-0.1636,0.6307,11,auss,0.9958,0.9939,0.9786,,,
8,AUSS_L2,SPV_MIA,0.6119,0.0454,11,auss,0.0975,0.0970,0.2809,,,
8,AUSS_Cos2,Steering,0.0964,0.7325,15,auss,0.9873,0.9577,0.9786,,,
8,AUSS_Cos2,ICL,-0.5885,0.0210,15,auss,0.0453,0.0306,0.1797,*,*,
8,AUSS_Cos2,GCG,0.0235,0.9337,15,auss,0.9762,0.9705,0.9907,,,
8,AUSS_Cos2,MIA,0.0321,0.9095,15,auss,0.9988,1.0000,0.9907,,,
8,AUSS_Cos2,MIA_MinK,-0.0273,0.9366,11,auss,0.9822,0.9762,0.9907,,,
8,AUSS_Cos2,MIA_Ref,-0.3909,0.2345,11,auss,0.9785,0.9390,0.7036,,,
8,AUSS_Cos2,MIA_Hidden,-0.1636,0.6307,11,auss,0.9958,0.9939,0.9786,,,
8,AUSS_Cos2,SPV_MIA,0.6119,0.0454,11,auss,0.0975,0.0970,0.2809,,,
8,AUSS_Jac,Steering,-0.2893,0.2957,15,auss,0.9873,0.9577,0.7835,,,
8,AUSS_Jac,ICL,-0.3053,0.2685,15,auss,0.3400,0.2859,0.7465,,,
8,AUSS_Jac,GCG,0.0510,0.8569,15,auss,0.9606,0.9546,0.9897,,,
8,AUSS_Jac,MIA,0.1214,0.6664,15,auss,0.9988,1.0000,0.9786,,,
8,AUSS_Jac,MIA_MinK,-0.2455,0.4669,11,auss,0.9822,0.9762,0.9203,,,
8,AUSS_Jac,MIA_Ref,0.2000,0.5554,11,auss,0.9785,0.9434,0.9522,,,
8,AUSS_Jac,MIA_Hidden,0.2364,0.4841,11,auss,0.9958,0.9939,0.9318,,,
8,AUSS_Jac,SPV_MIA,-0.1187,0.7281,11,auss,0.7657,0.7628,0.9786,,,
8,Batch_Cov_Trace,Steering,0.0679,0.8101,15,auss,0.9873,0.9577,0.9786,,,
8,Batch_Cov_Trace,ICL,-0.6216,0.0134,15,auss,0.0342,0.0217,0.1368,*,*,
8,Batch_Cov_Trace,GCG,0.0000,1.0000,15,auss,1.0000,1.0000,1.0000,,,
8,Batch_Cov_Trace,MIA,0.0429,0.8795,15,auss,0.9988,1.0000,0.9907,,,
8,Batch_Cov_Trace,MIA_MinK,-0.0273,0.9366,11,auss,0.9822,0.9762,0.9907,,,
8,Batch_Cov_Trace,MIA_Ref,-0.3909,0.2345,11,auss,0.9785,0.9390,0.7036,,,
8,Batch_Cov_Trace,MIA_Hidden,-0.1636,0.6307,11,auss,0.9958,0.9939,0.9786,,,
8,Batch_Cov_Trace,SPV_MIA,0.6119,0.0454,11,auss,0.0975,0.0970,0.2809,,,
8,Batch_Cov_TopEig,Steering,0.0643,0.8199,15,auss,0.9873,0.9577,0.9786,,,
8,Batch_Cov_TopEig,ICL,-0.6326,0.0114,15,auss,0.0327,0.0204,0.1325,*,*,
8,Batch_Cov_TopEig,GCG,-0.0764,0.7866,15,auss,0.9451,0.9546,0.9786,,,
8,Batch_Cov_TopEig,MIA,-0.1500,0.5936,15,auss,0.9988,1.0000,0.9689,,,
8,Batch_Cov_TopEig,MIA_MinK,-0.0909,0.7904,11,auss,0.9822,0.9762,0.9786,,,
8,Batch_Cov_TopEig,MIA_Ref,-0.4455,0.1697,11,auss,0.9785,0.9390,0.5807,,,
8,Batch_Cov_TopEig,MIA_Hidden,-0.2636,0.4334,11,auss,0.9958,0.9939,0.8883,,,
8,Batch_Cov_TopEig,SPV_MIA,0.4932,0.1232,11,auss,0.1803,0.1595,0.4864,,,
8,Reg_S_alpha_2,Steering,0.1813,0.5533,13,entropy,0.9873,0.9858,0.9522,,,
8,Reg_S_alpha_2,ICL,-0.4684,0.1064,13,entropy,0.1583,0.2128,0.4510,,,
8,Reg_S_alpha_2,GCG,-0.1850,0.5451,13,entropy,0.9451,0.8674,0.9522,,,
8,Reg_S_alpha_2,MIA,0.2692,0.3737,13,entropy,0.9988,0.7292,0.8542,,,
8,Reg_S_alpha_2,MIA_MinK,-0.1833,0.6368,9,entropy,0.9822,0.9120,0.9786,,,
8,Reg_S_alpha_2,MIA_Ref,-0.1333,0.7324,9,entropy,0.9821,0.9885,0.9786,,,
8,Reg_S_alpha_2,MIA_Hidden,0.5833,0.0992,9,entropy,0.7174,0.4364,0.4279,,,
8,Reg_S_alpha_2,SPV_MIA,0.4000,0.2861,9,entropy,0.3676,0.4105,0.7717,,,
8,Reg_MeanCos,Steering,-0.1813,0.5533,13,entropy,0.9873,0.9858,0.9522,,,
8,Reg_MeanCos,ICL,0.5079,0.0764,13,entropy,0.1221,0.1723,0.3567,,,
8,Reg_MeanCos,GCG,0.0766,0.8037,13,entropy,0.9451,0.9106,0.9786,,,
8,Reg_MeanCos,MIA,-0.4011,0.1744,13,entropy,0.9988,0.7011,0.5882,,,
8,Reg_MeanCos,MIA_MinK,-0.0167,0.9661,9,entropy,0.9828,0.9809,0.9916,,,
8,Reg_MeanCos,MIA_Ref,0.0500,0.8984,9,entropy,0.9821,1.0000,0.9907,,,
8,Reg_MeanCos,MIA_Hidden,-0.1833,0.6368,9,entropy,0.9958,0.9847,0.9786,,,
8,Reg_MeanCos,SPV_MIA,-0.8333,0.0053,9,entropy,0.0282,0.0236,0.0809,*,*,
8,Reg_MeanL2,Steering,-0.3462,0.2466,13,entropy,0.9873,0.9858,0.7270,,,
8,Reg_MeanL2,ICL,0.2540,0.4024,13,entropy,0.4732,0.5366,0.8709,,,
8,Reg_MeanL2,GCG,-0.1212,0.6932,13,entropy,0.9451,0.8674,0.9786,,,
8,Reg_MeanL2,MIA,-0.0275,0.9290,13,entropy,0.9988,0.9618,0.9907,,,
8,Reg_MeanL2,MIA_MinK,0.6667,0.0499,9,entropy,0.6582,0.4876,0.2877,,,
8,Reg_MeanL2,MIA_Ref,0.3167,0.4064,9,entropy,0.9785,0.9794,0.8709,,,
8,Reg_MeanL2,MIA_Hidden,-0.5333,0.1392,9,entropy,0.8354,0.4901,0.5195,,,
8,Reg_MeanL2,SPV_MIA,0.4167,0.2646,9,entropy,0.3441,0.3902,0.7422,,,
8,AnonDiff_S_alpha_2,Steering,0.1154,0.7074,13,entropy,0.9873,0.9858,0.9786,,,
8,AnonDiff_S_alpha_2,ICL,-0.6688,0.0124,13,entropy,0.0339,0.0787,0.1346,*,,
8,AnonDiff_S_alpha_2,GCG,-0.3158,0.2932,13,entropy,0.6531,0.6001,0.7828,,,
8,AnonDiff_S_alpha_2,MIA,0.2143,0.4821,13,entropy,0.9988,0.7495,0.9318,,,
8,AnonDiff_S_alpha_2,MIA_MinK,-0.1500,0.7001,9,entropy,0.9822,0.9120,0.9786,,,
8,AnonDiff_S_alpha_2,MIA_Ref,-0.2833,0.4600,9,entropy,0.9785,0.9794,0.9136,,,
8,AnonDiff_S_alpha_2,MIA_Hidden,0.1833,0.6368,9,entropy,0.9958,0.9847,0.9786,,,
8,AnonDiff_S_alpha_2,SPV_MIA,0.7333,0.0246,9,entropy,0.0642,0.0527,0.1893,,,
8,AnonDiff_MeanCos,Steering,0.1209,0.6940,13,entropy,0.9873,0.9858,0.9786,,,
8,AnonDiff_MeanCos,ICL,0.7055,0.0071,13,entropy,0.0241,0.0583,0.0960,*,,
8,AnonDiff_MeanCos,GCG,0.4530,0.1201,13,entropy,0.3666,0.2963,0.4768,,,
8,AnonDiff_MeanCos,MIA,-0.1758,0.5656,13,entropy,0.9988,0.7985,0.9586,,,
8,AnonDiff_MeanCos,MIA_MinK,-0.2167,0.5755,9,entropy,0.9822,0.9120,0.9586,,,
8,AnonDiff_MeanCos,MIA_Ref,0.3500,0.3558,9,entropy,0.9785,0.9794,0.8276,,,
8,AnonDiff_MeanCos,MIA_Hidden,0.1167,0.7650,9,entropy,0.9958,0.9847,0.9786,,,
8,AnonDiff_MeanCos,SPV_MIA,-0.7667,0.0159,9,entropy,0.0470,0.0383,0.1464,*,*,
8,AnonDiff_MeanL2,Steering,-0.1154,0.7074,13,entropy,0.9873,0.9858,0.9786,,,
8,AnonDiff_MeanL2,ICL,0.3810,0.1991,13,entropy,0.2589,0.3264,0.6443,,,
8,AnonDiff_MeanL2,GCG,0.1467,0.6324,13,entropy,0.9451,0.8674,0.9786,,,
8,AnonDiff_MeanL2,MIA,-0.3571,0.2309,13,entropy,0.9988,0.7011,0.6972,,,
8,AnonDiff_MeanL2,MIA_MinK,0.4500,0.2242,9,entropy,0.9822,0.9120,0.6833,,,
8,AnonDiff_MeanL2,MIA_Ref,-0.1333,0.7324,9,entropy,0.9821,0.9885,0.9786,,,
8,AnonDiff_MeanL2,MIA_Hidden,-0.6667,0.0499,9,entropy,0.6422,0.3761,0.2877,,,
8,AnonDiff_MeanL2,SPV_MIA,-0.1833,0.6368,9,entropy,0.7064,0.7154,0.9786,,,
8,NormAnonDiff_S_alpha_2,Steering,0.0659,0.8305,13,entropy,0.9873,0.9858,0.9786,,,
8,NormAnonDiff_S_alpha_2,ICL,-0.6349,0.0197,13,entropy,0.0443,0.0865,0.1709,*,,
8,NormAnonDiff_S_alpha_2,GCG,-0.2616,0.3880,13,entropy,0.7941,0.7265,0.8603,,,
8,NormAnonDiff_S_alpha_2,MIA,0.2692,0.3737,13,entropy,0.9988,0.7292,0.8542,,,
8,NormAnonDiff_S_alpha_2,MIA_MinK,-0.1000,0.7980,9,entropy,0.9822,0.9120,0.9786,,,
8,NormAnonDiff_S_alpha_2,MIA_Ref,-0.3000,0.4328,9,entropy,0.9785,0.9794,0.8883,,,
8,NormAnonDiff_S_alpha_2,MIA_Hidden,0.2000,0.6059,9,entropy,0.9958,0.9847,0.9731,,,
8,NormAnonDiff_S_alpha_2,SPV_MIA,0.6667,0.0499,9,entropy,0.0980,0.0954,0.2877,,,
8,NormAnonDiff_MeanCos,Steering,0.1209,0.6940,13,entropy,0.9873,0.9858,0.9786,,,
8,NormAnonDiff_MeanCos,ICL,0.7055,0.0071,13,entropy,0.0241,0.0583,0.0960,*,,
8,NormAnonDiff_MeanCos,GCG,0.4530,0.1201,13,entropy,0.3666,0.2963,0.4768,,,
8,NormAnonDiff_MeanCos,MIA,-0.1758,0.5656,13,entropy,0.9988,0.7985,0.9586,,,
8,NormAnonDiff_MeanCos,MIA_MinK,-0.2167,0.5755,9,entropy,0.9822,0.9120,0.9586,,,
8,NormAnonDiff_MeanCos,MIA_Ref,0.3500,0.3558,9,entropy,0.9785,0.9794,0.8276,,,
8,NormAnonDiff_MeanCos,MIA_Hidden,0.1167,0.7650,9,entropy,0.9958,0.9847,0.9786,,,
8,NormAnonDiff_MeanCos,SPV_MIA,-0.7667,0.0159,9,entropy,0.0470,0.0383,0.1464,*,*,
9,Centroid_Norm,Steering,-0.0607,0.8298,15,auss,0.9873,0.9577,0.9786,,,
9,Centroid_Norm,ICL,0.6326,0.0114,15,auss,0.0327,0.0204,0.1325,*,*,
9,Centroid_Norm,GCG,-0.0784,0.7813,15,auss,0.9451,0.9546,0.9786,,,
9,Centroid_Norm,MIA,0.0071,0.9798,15,auss,0.9988,1.0000,0.9952,,,
9,Centroid_Norm,MIA_MinK,0.0182,0.9577,11,auss,0.9828,0.9762,0.9916,,,
9,Centroid_Norm,MIA_Ref,0.4636,0.1509,11,auss,0.9785,0.9390,0.5434,,,
9,Centroid_Norm,MIA_Hidden,0.1636,0.6307,11,auss,0.9958,0.9939,0.9786,,,
9,Centroid_Norm,SPV_MIA,-0.5571,0.0750,11,auss,0.1230,0.1145,0.3567,,,
9,Global_Coherence,Steering,-0.0607,0.8298,15,auss,0.9873,0.9577,0.9786,,,
9,Global_Coherence,ICL,0.6326,0.0114,15,auss,0.0327,0.0204,0.1325,*,*,
9,Global_Coherence,GCG,-0.0784,0.7813,15,auss,0.9451,0.9546,0.9786,,,
9,Global_Coherence,MIA,0.0071,0.9798,15,auss,0.9988,1.0000,0.9952,,,
9,Global_Coherence,MIA_MinK,0.0182,0.9577,11,auss,0.9828,0.9762,0.9916,,,
9,Global_Coherence,MIA_Ref,0.4636,0.1509,11,auss,0.9785,0.9390,0.5434,,,
9,Global_Coherence,MIA_Hidden,0.1636,0.6307,11,auss,0.9958,0.9939,0.9786,,,
9,Global_Coherence,SPV_MIA,-0.5571,0.0750,11,auss,0.1230,0.1145,0.3567,,,
9,Batch_SecondMoment_TopEig,Steering,-0.0607,0.8298,15,auss,0.9873,0.9577,0.9786,,,
9,Batch_SecondMoment_TopEig,ICL,0.6326,0.0114,15,auss,0.0327,0.0204,0.1325,*,*,
9,Batch_SecondMoment_TopEig,GCG,-0.0784,0.7813,15,auss,0.9451,0.9546,0.9786,,,
9,Batch_SecondMoment_TopEig,MIA,0.0071,0.9798,15,auss,0.9988,1.0000,0.9952,,,
9,Batch_SecondMoment_TopEig,MIA_MinK,0.0182,0.9577,11,auss,0.9828,0.9762,0.9916,,,
9,Batch_SecondMoment_TopEig,MIA_Ref,0.4636,0.1509,11,auss,0.9785,0.9390,0.5434,,,
9,Batch_SecondMoment_TopEig,MIA_Hidden,0.1636,0.6307,11,auss,0.9958,0.9939,0.9786,,,
9,Batch_SecondMoment_TopEig,SPV_MIA,-0.5571,0.0750,11,auss,0.1230,0.1145,0.3567,,,
9,AUSS_L2,Steering,0.0607,0.8298,15,auss,0.9873,0.9577,0.9786,,,
9,AUSS_L2,ICL,-0.6326,0.0114,15,auss,0.0327,0.0204,0.1325,*,*,
9,AUSS_L2,GCG,0.0784,0.7813,15,auss,0.9451,0.9546,0.9786,,,
9,AUSS_L2,MIA,-0.0071,0.9798,15,auss,0.9988,1.0000,0.9952,,,
9,AUSS_L2,MIA_MinK,-0.0182,0.9577,11,auss,0.9828,0.9762,0.9916,,,
9,AUSS_L2,MIA_Ref,-0.4636,0.1509,11,auss,0.9785,0.9390,0.5434,,,
9,AUSS_L2,MIA_Hidden,-0.1636,0.6307,11,auss,0.9958,0.9939,0.9786,,,
9,AUSS_L2,SPV_MIA,0.5571,0.0750,11,auss,0.1230,0.1145,0.3567,,,
9,AUSS_Cos2,Steering,0.0964,0.7325,15,auss,0.9873,0.9577,0.9786,,,
9,AUSS_Cos2,ICL,-0.6179,0.0141,15,auss,0.0351,0.0223,0.1394,*,*,
9,AUSS_Cos2,GCG,0.1254,0.6561,15,auss,0.9451,0.9546,0.9786,,,
9,AUSS_Cos2,MIA,0.0429,0.8795,15,auss,0.9988,1.0000,0.9907,,,
9,AUSS_Cos2,MIA_MinK,-0.0182,0.9577,11,auss,0.9828,0.9762,0.9916,,,
